FID,x,y,lslpts
331,2629722.139369999989867,1211214.784789999946952,0
332,2629045.898049999959767,1210728.340430000098422,0
333,2630435.321700000204146,1210479.913560000015423,0
334,2634106.218150000087917,1207872.731140000047162,0
335,2632303.712960000149906,1210767.081900000106543,0
336,2634548.580250000115484,1207702.214660000056028,0
337,2632152.384850000031292,1209715.791179999941960,0
338,2628795.526910000015050,1210972.279820000054315,0
339,2631265.014320000074804,1210524.089470000006258,0
340,2628387.026550000067800,1210918.270090000005439,0
341,2632003.098470000084490,1208265.753640000009909,0
342,2634345.799980000127107,1207438.740190000040457,0
343,2631796.332880000118166,1209998.818530000047758,0
344,2631981.561939999926835,1209914.511249999981374,0
345,2634375.315020000096411,1207714.751470000017434,0
346,2629840.566159999929368,1211438.353300000075251,0
347,2629870.770990000106394,1210207.903149999910966,0
348,2632921.382579999975860,1209165.138899999903515,0
349,2634536.790289999917150,1208393.403489999938756,0
350,2632423.727909999899566,1209253.811609999975190,0
351,2633994.771769999992102,1209011.222220000112429,0
352,2634140.303479999769479,1207342.606660000048578,0
353,2630148.906560000032187,1211271.421069999923930,0
354,2634550.539119999855757,1206821.944730000104755,0
355,2631749.642450000159442,1209613.924769999925047,0
356,2631032.143099999986589,1210438.058250000001863,0
357,2631408.731399999931455,1211473.481919999932870,0
358,2634018.876879999879748,1207851.834969999967143,0
359,2632234.135600000154227,1208267.978409999981523,0
360,2633005.734110000077635,1210339.448719999985769,0
361,2633162.204320000018924,1207489.632359999930486,0
362,2634301.507340000011027,1207784.063499999931082,0
363,2629846.797189999837428,1210286.703320000087842,0
364,2632459.961980000138283,1208683.633690000046045,0
365,2631402.939209999982268,1210340.090439999941736,0
366,2631517.039160000160336,1209294.315679999999702,0
367,2632095.411340000107884,1209041.650260000023991,0
368,2632991.929580000229180,1210459.628419999964535,0
369,2630875.185190000105649,1209866.926969999913126,0
370,2632301.746669999789447,1210878.125639999983832,0
371,2633495.461589999962598,1208543.906829999992624,0
372,2630160.790299999993294,1211455.439999999944121,0
373,2631620.582380000036210,1209552.165789999999106,0
374,2633652.400400000158697,1206167.925640000030398,0
375,2633342.392409999854863,1207758.328560000052676,0
376,2628623.607350000180304,1210746.954549999907613,0
377,2634057.149869999848306,1207872.652800000039861,0
378,2631832.338109999895096,1210050.555880000116304,0
379,2631361.094649999868125,1210443.812140000052750,0
380,2632920.536400000099093,1209687.229749999940395,0
381,2634324.602030000183731,1208726.574629999930039,0
382,2634497.218059999868274,1207636.363709999946877,0
383,2633315.877729999832809,1209210.349919999949634,0
384,2634414.794950000010431,1207807.730119999963790,0
385,2632752.807250000070781,1209522.703269999939948,0
386,2632960.735820000059903,1207191.523879999993369,0
387,2631074.980489999987185,1209695.295330000109971,0
388,2633410.729650000110269,1209893.837740000104532,0
389,2633022.870209999848157,1209850.696049999911338,0
390,2630065.166350000072271,1211346.136879999889061,0
391,2633650.698350000195205,1209558.479800000088289,0
392,2634373.322339999955148,1208507.833820000058040,0
393,2633008.817669999785721,1210331.497280000010505,0
394,2630749.760590000078082,1210808.119909999892116,0
395,2632142.158910000231117,1209394.746770000085235,0
396,2632275.762209999840707,1209751.453479999909177,0
397,2633642.589139999821782,1206472.516659999964759,0
398,2634289.890190000180155,1206824.788810000056401,0
399,2633421.011649999767542,1209547.231910000089556,0
400,2630773.086240000091493,1209523.821920000016689,0
401,2631883.073199999984354,1210514.613099999958649,0
402,2629522.238619999960065,1210917.980999999912456,0
403,2630275.478310000151396,1211149.864869999932125,0
404,2628606.472899999935180,1210719.298620000015944,0
405,2635166.609540000092238,1206276.194820000091568,0
406,2633261.941769999917597,1209011.423639999935403,0
407,2633396.781779999844730,1210057.055630000075325,0
408,2631666.473730000201613,1208367.721119999885559,0
409,2632212.328069999814034,1210465.839589999988675,0
410,2633593.007430000230670,1209871.529709999915212,0
411,2631985.434030000120401,1210153.065579999936745,0
412,2628787.064230000134557,1210936.409389999927953,0
413,2630820.657010000199080,1210940.389720000093803,0
414,2630969.130220000166446,1209210.340580000076443,0
415,2633499.556720000226051,1206670.916250000009313,0
416,2633581.335330000147223,1206907.998589999973774,0
417,2633764.271069999784231,1206529.381289999932051,0
418,2628962.174600000027567,1211181.892049999907613,0
419,2629664.581650000065565,1211495.677669999888167,0
420,2629624.550830000080168,1211300.683140000095591,0
421,2630742.514789999928325,1211360.988670000107959,0
422,2631062.206770000047982,1210586.073439999949187,0
423,2634883.027489999774843,1207195.918730000033975,0
424,2628783.721249999944121,1210964.867899999953806,0
425,2630823.913509999867529,1209211.085509999888018,0
426,2631541.540459999814630,1210334.532869999995455,0
427,2631937.412969999946654,1209532.037119999993593,0
428,2628875.591349999886006,1210571.137829999905080,0
429,2634718.423680000007153,1207268.992970000021160,0
430,2631515.730779999867082,1209507.752360000042245,0
431,2633023.114589999895543,1210003.146459999959916,0
432,2632163.488969999831170,1208045.777029999997467,0
433,2628549.083649999927729,1211149.488090000115335,0
434,2628583.677350000012666,1210776.166029999963939,0
435,2631899.933699999935925,1209378.912359999958426,0
436,2633702.984920000191778,1208342.113409999990836,0
437,2632145.535459999926388,1209030.050670000026003,0
