FID,x,y,lslpts
275,2658222.068179999943823,1138734.681820000056177,1
276,2658390.500000000000000,1138721.000000000000000,1
277,2657767.573530000168830,1138738.485289999982342,1
278,2658485.375000000000000,1138741.750000000000000,1
279,2658307.044120000209659,1138741.691180000081658,1
280,2658493.553919999860227,1138741.436269999947399,1
281,2658544.835529999807477,1138743.046050000004470,1
282,2658020.125000000000000,1138746.250000000000000,1
283,2658267.612199999857694,1138745.895669999998063,1
284,2658323.988940000068396,1138746.546460000099614,1
285,2658340.012800000142306,1138749.427469999995083,1
286,2660043.030819999985397,1138754.845889999996871,1
287,2658242.000000000000000,1138752.500000000000000,1
288,2658469.829549999907613,1138754.656250000000000,1
289,2658225.171430000104010,1138757.657140000024810,1
290,2658489.010869999881834,1138757.380429999902844,1
291,2658258.109999999869615,1138761.270000000018626,1
292,2658426.475810000207275,1138763.233870000112802,1
293,2658269.162020000163466,1138759.189909999957308,1
294,2658467.027029999997467,1138764.418920000083745,1
295,2658226.692309999838471,1138764.336540000047535,1
296,2658236.301719999872148,1138764.129309999989346,1
297,2658485.345240000169724,1138766.047620000084862,1
298,2660883.250000000000000,1138767.591460000025108,1
299,2658462.085159999784082,1138766.975270000053570,1
300,2658549.250000000000000,1138770.250000000000000,1
301,2658497.566670000087470,1138769.883330000098795,1
302,2658489.000000000000000,1138771.250000000000000,1
303,2658558.750000000000000,1138771.750000000000000,1
304,2658309.987290000077337,1138773.563559999922290,1
305,2658514.500000000000000,1138774.750000000000000,1
306,2658086.500000000000000,1138774.750000000000000,1
307,2658304.062500000000000,1138782.555560000007972,1
308,2658563.022729999851435,1138783.487369999988005,1
309,2658991.875000000000000,1138780.250000000000000,1
310,2658215.755789999850094,1138783.655409999890253,1
311,2658228.250000000000000,1138789.750000000000000,1
312,2660021.492659999988973,1138783.250000000000000,1
313,2658603.000000000000000,1138792.250000000000000,1
314,2658267.116669999901205,1138798.316670000087470,1
315,2658320.727270000148565,1138800.045450000092387,1
316,2658278.064809999894351,1138798.277779999887571,1
317,2658635.600000000093132,1138800.087499999906868,1
318,2660870.207150000147521,1138800.187429999932647,1
319,2658558.817569999955595,1138802.655409999890253,1
320,2658931.617349999956787,1138806.239800000097603,1
321,2658574.923080000095069,1138809.403849999886006,1
322,2658235.368420000188053,1138812.092110000085086,1
323,2658556.007579999975860,1138811.143940000096336,1
324,2658215.495970000047237,1138813.911289999959990,1
325,2658270.545450000092387,1138817.136359999887645,1
326,2658588.784090000204742,1138815.102269999915734,1
327,2658548.277269999962300,1138823.031819999916479,1
328,2660853.888890000060201,1138827.375000000000000,1
329,2658242.982139999978244,1138830.964290000032634,1
330,2658424.270829999819398,1138834.041669999947771,1
331,2658588.674860000144690,1138831.888730000006035,1
332,2658382.955879999790341,1138835.593140000011772,1
333,2658482.274999999906868,1138839.074999999953434,1
334,2658307.152439999859780,1138839.134150000056252,1
335,2660192.000000000000000,1138841.000000000000000,1
336,2658265.648260000161827,1138840.752910000039265,1
337,2658615.070749999955297,1138842.872639999957755,1
338,2659952.235309999901801,1138842.879620000021532,1
339,2658219.704549999907613,1138848.083330000052229,1
340,2658255.401519999839365,1138849.295450000092387,1
341,2658555.740290000103414,1138849.070390000008047,1
342,2658242.375000000000000,1138851.666669999947771,1
343,2659881.500000000000000,1138854.000000000000000,1
344,2658147.439319999888539,1138855.201459999894723,1
345,2658338.000000000000000,1138857.350000000093132,1
346,2658415.000000000000000,1138857.500000000000000,1
347,2660005.375000000000000,1138854.250000000000000,1
348,2658484.850000000093132,1138857.616669999901205,1
349,2658726.250000000000000,1138858.620369999902323,1
350,2658620.625000000000000,1138863.284089999971911,1
351,2658197.195210000034422,1138862.417810000013560,1
352,2658437.227779999841005,1138869.583330000052229,1
353,2658484.937500000000000,1138869.729169999947771,1
354,2658538.016669999808073,1138870.405560000101104,1
355,2658334.589290000032634,1138872.660709999967366,1
356,2659881.700480000115931,1138865.188409999944270,1
357,2658463.054880000185221,1138873.445120000047609,1
358,2658643.442979999817908,1138873.653510000091046,1
359,2658635.583329999819398,1138877.550000000046566,1
360,2658897.942309999838471,1138877.041209999937564,1
361,2658692.889239999931306,1138877.493669999996200,1
362,2657303.750000000000000,1138881.250000000000000,1
363,2658719.485290000215173,1138884.397060000104830,1
364,2658733.625000000000000,1138862.750000000000000,1
365,2658335.293479999992996,1138886.793479999992996,1
366,2658407.000000000000000,1138887.687500000000000,1
367,2658381.046300000045449,1138889.712959999917075,1
368,2658888.957140000071377,1138875.873210000107065,1
369,2658457.041040000040084,1138889.152990000089630,1
370,2658578.659090000204742,1138889.238640000112355,1
371,2658451.314100000075996,1138893.108969999942929,1
372,2660185.000000000000000,1138892.750000000000000,1
373,2658353.250000000000000,1138895.000000000000000,1
374,2660732.500000000000000,1138893.708450000034645,1
375,2658442.443880000151694,1138901.729589999886230,1
376,2660180.388319999910891,1138901.840610000072047,1
377,2658909.496580000035465,1138901.434929999988526,1
378,2658847.750000000000000,1138894.250000000000000,1
379,2658709.480769999790937,1138904.878209999995306,1
380,2658427.132350000087172,1138905.750000000000000,1
381,2660798.879809999838471,1138904.923080000095069,1
382,2658851.986839999910444,1138908.881580000044778,1
383,2658251.500000000000000,1138910.553569999989122,1
384,2658348.637759999837726,1138908.906459999969229,1
385,2658374.194440000224859,1138911.361109999939799,1
386,2658844.512430000118911,1138908.001380000030622,1
387,2658859.485849999822676,1138909.117920000106096,1
388,2658867.944920000154525,1138909.978810000000522,1
389,2658414.635710000060499,1138912.464290000032634,1
390,2660170.500000000000000,1138911.780959999887273,1
391,2660039.375000000000000,1138914.250000000000000,1
392,2660165.250409999862313,1138914.592059999937192,1
393,2658459.625000000000000,1138914.250000000000000,1
394,2658852.850000000093132,1138916.310000000055879,1
395,2658431.125000000000000,1138915.250000000000000,1
396,2658856.546879999805242,1138917.421880000038072,1
397,2658247.047869999893010,1138920.313830000115559,1
398,2658865.064290000125766,1138919.600000000093132,1
399,2658264.000000000000000,1138917.750000000000000,1
400,2658243.250000000000000,1138922.000000000000000,1
401,2658871.250000000000000,1138924.543479999992996,1
402,2658322.000000000000000,1138927.750000000000000,1
403,2660061.000000000000000,1138929.500000000000000,1
404,2658276.750000000000000,1138929.139530000044033,1
405,2658337.375000000000000,1138926.250000000000000,1
406,2658958.716669999994338,1138932.100000000093132,1
407,2660019.250000000000000,1138933.750000000000000,1
408,2658853.486510000191629,1138929.104770000092685,1
409,2658642.741489999927580,1138933.090430000098422,1
410,2660026.433329999912530,1138938.122220000019297,1
411,2658348.138890000060201,1138940.277779999887571,1
412,2658239.287039999850094,1138938.867279999889433,1
413,2658320.568750000093132,1138940.331250000046566,1
414,2659088.086730000097305,1138940.219389999983832,1
415,2658346.875000000000000,1138943.500000000000000,1
416,2658268.989130000118166,1138944.206520000007004,1
417,2658953.125000000000000,1138943.750000000000000,1
418,2658915.941300000064075,1138944.502169999992475,1
419,2658925.250000000000000,1138946.722220000112429,1
420,2658250.985290000215173,1138947.691180000081658,1
421,2658383.280489999800920,1138946.646339999977499,1
422,2658283.361740000080317,1138946.710230000084266,1
423,2658371.290320000145584,1138948.334680000087246,1
424,2658905.223910000175238,1138939.536959999939427,1
425,2658922.175929999910295,1138951.138890000060201,1
426,2658396.000000000000000,1138944.500000000000000,1
427,2658266.831819999963045,1138954.250000000000000,1
428,2658255.875000000000000,1138949.750000000000000,1
429,2658894.162789999973029,1138954.837210000026971,1
430,2658543.750000000000000,1138931.750000000000000,1
431,2660580.494369999971241,1138952.727489999961108,1
432,2658860.040320000145584,1138957.750000000000000,1
433,2659037.430000000167638,1138956.949999999953434,1
434,2657019.000000000000000,1138959.000000000000000,1
435,2658810.132350000087172,1138960.926470000064000,1
436,2657273.928569999989122,1138963.964290000032634,1
437,2658472.499640000052750,1138960.051459999987856,1
438,2658249.141299999784678,1138965.945649999892339,1
439,2658312.375000000000000,1138964.000000000000000,1
440,2658966.939009999856353,1138960.242550000082701,1
441,2659016.037039999850094,1138962.895060000009835,1
442,2658529.808139999862760,1138966.936049999902025,1
443,2658299.166670000180602,1138969.041669999947771,1
444,2657286.250000000000000,1138973.750000000000000,1
445,2657316.537500000093132,1138976.899999999906868,1
446,2658871.475000000093132,1138976.824999999953434,1
447,2658948.228569999802858,1138976.339290000032634,1
448,2660657.147439999971539,1138975.467949999962002,1
449,2658895.875000000000000,1138968.250000000000000,1
450,2658465.000000000000000,1138980.250000000000000,1
451,2659034.264289999846369,1138980.464290000032634,1
452,2658576.614409999921918,1138980.436440000077710,1
453,2658310.575000000186265,1138986.524999999906868,1
454,2658814.482139999978244,1138986.553569999989122,1
455,2658868.815220000222325,1138987.554350000107661,1
456,2658547.750000000000000,1138988.750000000000000,1
457,2658857.423080000095069,1138988.865380000090227,1
458,2658907.138059999793768,1138990.347009999910370,1
459,2658591.024189999792725,1138995.465049999998882,1
460,2657299.957599999848753,1138997.393269999884069,1
461,2658536.539470000192523,1139006.018420000094920,1
462,2658857.335709999781102,1139008.250000000000000,1
463,2658559.198450000025332,1139006.203609999967739,1
464,2660541.687739999964833,1139006.221700000111014,1
465,2658370.986839999910444,1139011.460530000040308,1
466,2658476.000000000000000,1139008.500000000000000,1
467,2658565.750000000000000,1139012.750000000000000,1
468,2658357.375000000000000,1139010.500000000000000,1
469,2658869.722759999800473,1139010.434290000004694,1
470,2658572.732460000086576,1139013.442980000050738,1
471,2658715.250000000000000,1139014.916669999947771,1
472,2658371.250000000000000,1139017.000000000000000,1
473,2658556.853449999820441,1139017.922410000115633,1
474,2659074.670119999907911,1138998.738529999973252,1
475,2658538.153359999880195,1139019.922269999980927,1
476,2658784.250000000000000,1139023.500000000000000,1
477,2658357.000000000000000,1139028.500000000000000,1
478,2658540.926469999831170,1139031.720590000040829,1
479,2660571.000000000000000,1139031.250000000000000,1
480,2659014.835260000079870,1139014.678619999904186,1
481,2659126.508530000224710,1139040.105569999897853,1
482,2658417.914809999987483,1139038.959259999915957,1
483,2658444.731480000074953,1139045.175929999910295,1
484,2658493.611109999939799,1139046.083330000052229,1
485,2660530.547970000188798,1139035.536340000107884,1
486,2658368.309700000099838,1139044.876870000036433,1
487,2658516.828129999805242,1139048.125000000000000,1
488,2659066.500000000000000,1139032.000000000000000,1
489,2659124.031479999888688,1139048.042589999968186,1
490,2658443.482139999978244,1139051.642860000021756,1
491,2658781.537719999905676,1139040.750000000000000,1
492,2659224.472219999879599,1139052.555560000007972,1
493,2659179.000000000000000,1139054.750000000000000,1
494,2659190.347990000154823,1139054.070159999886528,1
495,2657307.250000000000000,1139057.000000000000000,1
496,2658343.125000000000000,1139054.500000000000000,1
497,2658533.142860000021756,1139059.464290000032634,1
498,2658543.875000000000000,1139061.000000000000000,1
499,2660607.521809999831021,1139059.357379999943078,1
500,2658351.808819999918342,1139062.955880000023171,1
501,2658770.236109999939799,1139061.743060000007972,1
502,2658941.437500000000000,1139064.250000000000000,1
503,2658335.437859999947250,1139062.273120000027120,1
504,2659191.125000000000000,1139065.250000000000000,1
505,2658365.455130000133067,1139067.878209999995306,1
506,2658952.171050000004470,1139069.592110000085086,1
507,2659060.750000000000000,1139057.000000000000000,1
508,2658549.009399999864399,1139071.148499999893829,1
509,2658382.000000000000000,1139069.750000000000000,1
510,2658654.991940000094473,1139072.919350000098348,1
511,2658978.123420000076294,1139076.382909999927506,1
512,2659006.250000000000000,1139077.931820000056177,1
513,2658573.000000000000000,1139078.500000000000000,1
514,2658970.659090000204742,1139078.670450000092387,1
515,2660587.692110000178218,1139078.813159999903291,1
516,2658567.607139999978244,1139079.571430000010878,1
517,2658489.750000000000000,1139081.500000000000000,1
518,2659118.750000000000000,1139078.000000000000000,1
519,2659064.000000000000000,1139081.500000000000000,1
520,2659126.557690000161529,1139081.740380000090227,1
521,2658386.536760000046343,1139082.632350000087172,1
522,2659091.166029999963939,1139084.448469999944791,1
523,2658363.649730000179261,1139083.231029999908060,1
524,2658969.021430000197142,1139090.592859999975190,1
525,2659116.193400000222027,1139094.382079999893904,1
526,2659330.875000000000000,1139098.199999999953434,1
527,2658356.541999999899417,1139097.962000000057742,1
528,2659004.037039999850094,1139099.611109999939799,1
529,2659061.824909999966621,1139097.725659999996424,1
530,2658949.000000000000000,1139103.750000000000000,1
531,2659054.154349999967963,1139103.015219999942929,1
532,2658647.000000000000000,1139101.500000000000000,1
533,2659000.480769999790937,1139110.115380000090227,1
534,2659053.724359999876469,1139113.352560000028461,1
535,2657376.781250000000000,1139115.296880000038072,1
536,2658576.833329999819398,1139117.050000000046566,1
537,2658717.904140000231564,1139114.983079999918118,1
538,2658645.000000000000000,1139119.250000000000000,1
539,2658657.770829999819398,1139119.458330000052229,1
540,2659283.982139999978244,1139119.089290000032634,1
541,2658651.464290000032634,1139121.568680000025779,1
542,2658646.416670000180602,1139124.265150000108406,1
543,2659392.500000000000000,1139126.500000000000000,1
544,2657357.013890000060201,1139128.875000000000000,1
545,2659286.544120000209659,1139129.132350000087172,1
546,2659293.968249999918044,1139125.970239999936894,1
547,2658624.429899999871850,1139121.262970000039786,1
548,2659389.250000000000000,1139132.750000000000000,1
549,2658756.500000000000000,1139138.250000000000000,1
550,2658614.698720000218600,1139138.647439999971539,1
551,2658730.912159999832511,1139142.993239999981597,1
552,2659269.039470000192523,1139143.671050000004470,1
553,2658655.438639999832958,1139135.269700000062585,1
554,2658643.250000000000000,1139137.000000000000000,1
555,2659099.027780000120401,1139147.626540000084788,1
556,2659110.500000000000000,1139148.750000000000000,1
557,2658645.486359999980778,1139153.759090000065044,1
558,2659110.407889999914914,1139156.723680000053719,1
559,2659087.776670000050217,1139156.516670000040904,1
560,2658656.500000000000000,1139155.750000000000000,1
561,2656772.243240000214428,1139163.560809999937192,1
562,2657127.074750000145286,1139162.956699999980628,1
563,2659083.131819999776781,1139162.372729999944568,1
564,2659152.981709999963641,1139166.250000000000000,1
565,2658850.325000000186265,1139173.800000000046566,1
566,2659306.173080000095069,1139172.740380000090227,1
567,2657094.132350000087172,1139173.093140000011772,1
568,2657200.226790000218898,1139169.185710000107065,1
569,2660493.192840000148863,1139175.810650000115857,1
570,2659269.562500000000000,1139180.125000000000000,1
571,2656696.750000000000000,1139188.500000000000000,1
572,2657099.250000000000000,1139189.532610000111163,1
573,2659692.326919999904931,1139190.673080000095069,1
574,2658935.905170000158250,1139192.905169999925420,1
575,2659527.750000000000000,1139194.500000000000000,1
576,2657102.620970000047237,1139198.637099999934435,1
577,2656937.750000000000000,1139199.750000000000000,1
578,2658857.737540000118315,1139204.442700000014156,1
579,2656734.919530000071973,1139202.977470000041649,1
