FID,x,y,lslpts
178,2734048.625000000000000,1201316.250000000000000,1
179,2734605.431820000056177,1201318.916669999947771,1
180,2734037.750000000000000,1201319.407889999914914,1
181,2733812.951299999840558,1201319.262989999959245,1
182,2734704.506409999914467,1201319.903849999886006,1
183,2734442.500000000000000,1201321.750000000000000,1
184,2734699.250000000000000,1201323.500000000000000,1
185,2734049.000000000000000,1201323.250000000000000,1
186,2734786.113340000156313,1201321.558479999890551,1
187,2733959.500000000000000,1201324.750000000000000,1
188,2734744.169540000148118,1201322.610589999938384,1
189,2733633.533330000005662,1201327.633330000098795,1
190,2734703.000000000000000,1201329.250000000000000,1
191,2733668.250000000000000,1201309.500000000000000,1
192,2733948.130379999987781,1201327.570569999981672,1
193,2734054.075000000186265,1201336.274999999906868,1
194,2734433.420729999896139,1201336.810980000067502,1
195,2734470.526860000099987,1201340.592979999957606,1
196,2734672.697800000198185,1201341.541209999937564,1
197,2733958.768509999848902,1201342.803529999917373,1
198,2734044.045040000230074,1201338.936680000042543,1
199,2733710.867269999813288,1201336.870000000111759,1
200,2734437.000000000000000,1201349.340769999893382,1
201,2734481.000000000000000,1201351.000000000000000,1
202,2734302.750000000000000,1201347.250000000000000,1
203,2734970.380909999832511,1201352.587770000100136,1
204,2734461.002890000119805,1201355.268789999885485,1
205,2733761.000000000000000,1201351.000000000000000,1
206,2733111.277269999962300,1201355.640910000074655,1
207,2734101.000000000000000,1201360.000000000000000,1
208,2733109.466000000014901,1201361.398000000044703,1
209,2734319.040320000145584,1201364.717739999992773,1
210,2734504.100000000093132,1201362.500000000000000,1
211,2734576.287310000043362,1201365.376870000036433,1
212,2733115.833329999819398,1201368.729169999947771,1
213,2734577.279409999959171,1201370.367649999912828,1
214,2734069.250000000000000,1201368.750000000000000,1
215,2734495.250000000000000,1201371.250000000000000,1
216,2734583.250000000000000,1201377.500000000000000,1
217,2734067.441180000081658,1201377.911760000046343,1
218,2733714.376060000155121,1201364.811609999975190,1
219,2733941.300590000115335,1201379.523790000006557,1
220,2734659.185479999985546,1201380.336020000046119,1
221,2734065.250000000000000,1201385.250000000000000,1
222,2735079.710529999807477,1201389.039469999959692,1
223,2734654.250000000000000,1201388.750000000000000,1
224,2734865.750000000000000,1201391.171570000005886,1
225,2733106.500000000000000,1201394.250000000000000,1
226,2734079.964290000032634,1201395.919639999978244,1
227,2734683.483490000013262,1201392.830189999891445,1
228,2735078.500000000000000,1201399.000000000000000,1
229,2734714.718450000043958,1201393.342230000067502,1
230,2733718.349849999882281,1201396.353300000075251,1
231,2734092.875000000000000,1201398.500000000000000,1
232,2734452.455879999790341,1201400.985289999982342,1
233,2733068.500000000000000,1201385.250000000000000,1
234,2735038.125000000000000,1201403.916669999947771,1
235,2733109.993240000214428,1201405.033779999939725,1
236,2734726.000000000000000,1201407.466669999994338,1
237,2735003.447670000139624,1201408.482559999916703,1
238,2734730.979999999981374,1201408.250000000000000,1
239,2734761.170450000092387,1201409.545450000092387,1
240,2735102.581780000124127,1201408.703269999939948,1
241,2734115.511359999887645,1201408.093750000000000,1
242,2733762.903270000126213,1201408.436720000114292,1
243,2733780.770829999819398,1201411.402779999887571,1
244,2735051.712569999974221,1201409.009360000025481,1
245,2733084.250000000000000,1201414.250000000000000,1
246,2734116.824469999875873,1201418.345740000018850,1
247,2734776.833329999819398,1201418.979169999947771,1
248,2735112.500000000000000,1201416.750000000000000,1
249,2734893.539770000148565,1201418.198859999887645,1
250,2734773.535709999967366,1201423.107139999978244,1
251,2735090.224669999908656,1201419.987889999989420,1
252,2733071.875000000000000,1201413.750000000000000,1
253,2735143.765620000194758,1201429.453130000038072,1
254,2735074.652170000132173,1201429.380429999902844,1
255,2735109.798190000001341,1201430.590480000013486,1
256,2734115.750000000000000,1201424.250000000000000,1
257,2733124.141299999784678,1201434.831520000007004,1
258,2734763.102460000198334,1201434.823769999900833,1
259,2734810.750000000000000,1201436.000000000000000,1
260,2733085.080000000074506,1201436.013329999987036,1
261,2735095.750000000000000,1201439.250000000000000,1
262,2733105.999230000190437,1201427.060370000079274,1
263,2734125.513160000089556,1201441.197369999950752,1
264,2733121.663790000136942,1201441.870690000010654,1
265,2733091.506759999785572,1201444.074319999897853,1
266,2735041.476090000011027,1201444.847250000108033,1
267,2735081.647059999871999,1201444.933819999918342,1
268,2734853.750000000000000,1201443.750000000000000,1
269,2735138.933329999912530,1201445.033330000005662,1
270,2734807.250000000000000,1201447.250000000000000,1
271,2733764.691860000137240,1201445.552330000093207,1
272,2733099.164179999846965,1201446.925370000069961,1
273,2733810.880429999902844,1201450.293479999992996,1
274,2734685.515629999805242,1201449.781250000000000,1
275,2733119.125000000000000,1201448.000000000000000,1
